                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    470,                0.58012,                0.31821,                0.85906,                0.97503,                0.95604,                0.98505,                0.72216,                0.99109,                0.37657,                 1.0373,              0.0076834,              0.0076834,              0.0076834
                    471,                0.58492,                0.31803,                0.85085,                0.97757,                0.95779,                0.98565,                0.72081,                0.98847,                0.37965,                 1.0379,              0.0076785,              0.0076785,              0.0076785
                    472,                0.57213,                0.31291,                0.85463,                 0.9725,                0.95971,                0.98867,                0.72718,                0.98096,                0.37411,                 1.0355,              0.0076735,              0.0076735,              0.0076735
                    473,                0.56083,                0.31101,                0.85294,                0.96873,                 0.9652,                0.98762,                0.72884,                0.97179,                 0.3729,                 1.0246,              0.0076685,              0.0076685,              0.0076685
                    474,                0.58007,                0.31916,                0.85774,                0.96855,                0.96703,                0.99038,                0.73326,                0.96999,                0.37095,                 1.0199,              0.0076636,              0.0076636,              0.0076636
                    475,                0.57435,                0.31689,                0.85626,                0.97207,                0.95627,                0.98847,                0.73718,                0.96656,                0.36998,                 1.0154,              0.0076587,              0.0076587,              0.0076587
                    476,                0.57388,                0.31443,                0.85501,                0.97386,                0.95538,                0.98761,                0.73273,                0.96766,                0.37239,                 1.0145,              0.0076537,              0.0076537,              0.0076537
                    477,                0.58281,                0.31577,                0.85045,                0.96506,                0.96102,                0.98704,                0.73321,                 0.9588,                0.37536,                 1.0099,              0.0076488,              0.0076488,              0.0076488
                    478,                0.58237,                0.31856,                0.85782,                0.97689,                0.95788,                0.98915,                 0.7381,                 0.9582,                0.37725,                 1.0094,              0.0076438,              0.0076438,              0.0076438
                    479,                0.57272,                0.31054,                0.85567,                0.97573,                0.95732,                0.98813,                0.73443,                0.95614,                 0.3813,                 1.0077,              0.0076389,              0.0076389,              0.0076389
                    480,                0.56356,                0.31077,                0.84673,                0.97964,                0.95604,                0.98906,                0.73315,                  0.968,                0.38588,                 1.0168,              0.0076339,              0.0076339,              0.0076339
                    481,                 0.5711,                0.31506,                0.84984,                0.96701,                 0.9664,                 0.9891,                0.73953,                0.96718,                0.38185,                 1.0168,              0.0076289,              0.0076289,              0.0076289
                    482,                0.58347,                0.32205,                0.85409,                0.97162,                0.96703,                0.98906,                0.74247,                0.96073,                0.37194,                 1.0168,               0.007624,               0.007624,               0.007624
                    483,                0.57107,                0.31496,                0.85631,                0.97057,                0.96635,                0.98947,                0.73982,                0.96733,                0.36879,                 1.0176,              0.0076191,              0.0076191,              0.0076191
                    484,                0.57522,                0.31518,                0.84733,                0.96553,                0.97459,                0.98967,                0.73931,                0.96855,                0.36662,                 1.0188,              0.0076141,              0.0076141,              0.0076141
                    485,                0.56873,                0.31148,                0.84622,                 0.9813,                 0.9613,                0.99024,                0.73834,                0.96824,                0.36419,                 1.0195,              0.0076092,              0.0076092,              0.0076092
                    486,                0.56767,                0.31204,                0.85173,                0.97334,                0.96886,                0.99015,                0.74055,                0.96472,                0.36789,                 1.0171,              0.0076042,              0.0076042,              0.0076042
                    487,                0.57015,                0.31394,                0.85325,                0.97322,                0.96886,                0.99055,                0.73776,                0.96782,                0.37219,                 1.0186,              0.0075993,              0.0075993,              0.0075993
                    488,                 0.5679,                0.30876,                0.84833,                0.98111,                0.96337,                0.98877,                0.73481,                0.97757,                0.37816,                 1.0274,              0.0075943,              0.0075943,              0.0075943
                    489,                 0.5673,                0.31346,                0.85385,                0.96699,                0.96576,                0.98542,                0.73362,                0.97763,                0.37509,                 1.0317,              0.0075893,              0.0075893,              0.0075893
                    490,                0.56448,                0.31202,                0.84959,                0.97237,                0.95788,                 0.9867,                0.73625,                0.98029,                0.37102,                 1.0355,              0.0075844,              0.0075844,              0.0075844
                    491,                0.55326,                0.30518,                0.84754,                0.97948,                0.96157,                0.98891,                0.73898,                0.97669,                 0.3674,                  1.028,              0.0075795,              0.0075795,              0.0075795
                    492,                0.55522,                0.30359,                0.84956,                0.98459,                0.96337,                0.98806,                0.73665,                0.97978,                0.36856,                 1.0299,              0.0075745,              0.0075745,              0.0075745
                    493,                0.56399,                0.30674,                0.84604,                0.98501,                 0.9627,                0.98733,                0.73828,                0.97957,                0.37425,                 1.0328,              0.0075695,              0.0075695,              0.0075695
                    494,                0.57134,                0.31461,                 0.8525,                 0.9764,                0.96886,                0.98937,                0.73632,                0.98014,                0.37411,                 1.0315,              0.0075646,              0.0075646,              0.0075646
                    495,                0.56491,                0.31029,                0.84192,                0.98496,                 0.9652,                0.98765,                0.73674,                0.97601,                0.37739,                 1.0304,              0.0075597,              0.0075597,              0.0075597
                    496,                0.55433,                0.30446,                0.84539,                0.98326,                0.95788,                0.98661,                 0.7353,                 0.9841,                0.37753,                 1.0314,              0.0075547,              0.0075547,              0.0075547
                    497,                0.55857,                0.30474,                0.84376,                0.97774,                 0.9652,                0.98783,                0.73279,                0.98987,                0.37287,                  1.028,              0.0075498,              0.0075498,              0.0075498
                    498,                0.56265,                0.31113,                0.85613,                 0.9803,                0.96154,                0.98895,                0.73424,                0.99314,                 0.3749,                  1.031,              0.0075448,              0.0075448,              0.0075448
                    499,                0.55755,                0.30808,                0.84398,                0.97988,                0.96337,                0.98883,                0.73355,                0.99435,                0.37203,                 1.0324,              0.0075399,              0.0075399,              0.0075399
                    500,                0.55568,                0.30745,                0.84472,                0.98867,                0.95924,                0.98887,                0.73195,                0.99278,                0.37404,                 1.0317,              0.0075349,              0.0075349,              0.0075349
                    501,                0.55442,                0.31259,                 0.8481,                0.98307,                0.95732,                0.98693,                0.73017,                0.98829,                0.37871,                 1.0296,              0.0075299,              0.0075299,              0.0075299
                    502,                 0.5543,                0.30231,                0.84258,                0.97716,                0.95971,                0.98734,                0.73291,                0.98254,                 0.3764,                 1.0265,               0.007525,               0.007525,               0.007525
                    503,                0.55791,                0.30564,                0.84803,                0.97763,                 0.9652,                0.98895,                 0.7361,                0.97535,                0.37681,                 1.0226,              0.0075201,              0.0075201,              0.0075201
                    504,                0.56051,                0.30742,                0.84446,                0.97654,                 0.9652,                 0.9877,                0.73531,                 0.9721,                0.37066,                 1.0268,              0.0075151,              0.0075151,              0.0075151
                    505,                 0.5547,                0.30573,                0.84599,                0.97751,                0.96154,                0.98847,                0.73553,                0.97336,                0.36903,                 1.0282,              0.0075102,              0.0075102,              0.0075102
                    506,                 0.5613,                 0.3103,                0.84936,                0.98271,                0.96154,                0.98709,                0.73315,                 0.9742,                0.37502,                 1.0279,              0.0075052,              0.0075052,              0.0075052
                    507,                0.55065,                0.30784,                0.84857,                  0.977,                0.96337,                0.98683,                0.73123,                0.98514,                0.37365,                 1.0348,              0.0075003,              0.0075003,              0.0075003
                    508,                0.54951,                0.30145,                0.84668,                0.97876,                 0.9652,                0.99107,                0.73644,                0.97901,                0.37727,                 1.0338,              0.0074953,              0.0074953,              0.0074953
