                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    304,                0.71617,                 0.3868,                0.86534,                  0.967,                0.94322,                0.97947,                0.72643,                 1.0048,                0.44489,                0.96764,              0.0070102,              0.0070102,              0.0070102
                    305,                0.70393,                0.38402,                0.86078,                0.98082,                0.93641,                0.98131,                0.72248,                 1.0146,                0.44366,                0.97356,              0.0070003,              0.0070003,              0.0070003
                    306,                0.70989,                0.38611,                 0.8622,                0.96988,                0.94505,                0.98124,                0.71922,                 1.0123,                0.43947,                0.97005,              0.0069904,              0.0069904,              0.0069904
                    307,                0.72137,                0.38661,                0.86656,                 0.9626,                0.94281,                0.97466,                0.71809,                 1.0097,                0.44222,                0.96864,              0.0069805,              0.0069805,              0.0069805
                    308,                0.71856,                0.38728,                0.86363,                0.97295,                 0.9359,                0.97513,                0.71954,                 1.0112,                0.44185,                0.96962,              0.0069706,              0.0069706,              0.0069706
                    309,                0.71115,                0.38424,                0.86077,                0.96411,                0.94689,                0.97766,                0.71965,                 1.0236,                0.45929,                0.97301,              0.0069607,              0.0069607,              0.0069607
                    310,                0.70781,                0.38246,                0.86232,                 0.9716,                0.94001,                0.97959,                 0.7192,                  1.026,                0.44962,                0.97365,              0.0069508,              0.0069508,              0.0069508
                    311,                0.70245,                0.37934,                0.86015,                0.96275,                0.94678,                0.98012,                0.72599,                 1.0106,                0.44002,                0.97121,              0.0069409,              0.0069409,              0.0069409
                    312,                0.67986,                 0.3729,                0.85771,                0.96828,                0.93773,                0.97298,                0.71976,                 1.0064,                0.44205,                0.96798,               0.006931,               0.006931,               0.006931
                    313,                0.70013,                0.37501,                0.86631,                0.95727,                 0.9438,                 0.9728,                0.72252,                0.99764,                0.43383,                0.96528,              0.0069211,              0.0069211,              0.0069211
                    314,                0.70694,                0.38183,                0.86083,                0.96252,                0.94079,                0.97734,                  0.726,                 1.0067,                0.43906,                0.97281,              0.0069112,              0.0069112,              0.0069112
                    315,                0.70306,                0.38099,                0.85971,                0.96939,                0.94505,                0.97511,                0.71199,                 1.0185,                0.44617,                0.97316,              0.0069013,              0.0069013,              0.0069013
                    316,                0.68071,                 0.3767,                0.85081,                0.96075,                0.94505,                0.97849,                0.71579,                 1.0251,                0.43508,                0.97359,              0.0068914,              0.0068914,              0.0068914
                    317,                0.69547,                0.38217,                0.86051,                0.97364,                0.94723,                0.98208,                0.72716,                0.99657,                0.43445,                0.96407,              0.0068815,              0.0068815,              0.0068815
                    318,                0.70653,                0.38062,                0.86037,                0.97178,                0.94597,                0.97802,                0.72199,                0.99573,                0.44562,                0.96508,              0.0068716,              0.0068716,              0.0068716
                    319,                0.67847,                0.37599,                0.85421,                0.96777,                0.93407,                0.97705,                0.72412,                0.99139,                 0.4375,                0.96481,              0.0068617,              0.0068617,              0.0068617
                    320,                0.68699,                0.37619,                0.86269,                0.97103,                0.93407,                0.97205,                0.72043,                 1.0014,                0.44382,                0.97102,              0.0068518,              0.0068518,              0.0068518
                    321,                0.69341,                 0.3763,                0.85309,                0.96471,                0.95117,                0.97671,                0.71749,                  1.021,                0.44909,                0.97855,              0.0068419,              0.0068419,              0.0068419
                    322,                0.69297,                0.37912,                0.86085,                0.96641,                0.94836,                0.97707,                0.71303,                 1.0451,                0.44929,                0.98331,               0.006832,               0.006832,               0.006832
                    323,                0.70175,                0.38352,                0.87037,                0.97231,                0.94139,                0.97668,                 0.7208,                 1.0168,                0.43532,                0.97134,              0.0068221,              0.0068221,              0.0068221
                    324,                0.68963,                0.37377,                0.85872,                0.96922,                0.94505,                0.97591,                0.71891,                 1.0039,                0.42843,                0.96647,              0.0068122,              0.0068122,              0.0068122
                    325,                0.69867,                0.38355,                0.86123,                0.97083,                0.94689,                0.97914,                0.72253,                 1.0005,                0.43186,                0.96339,              0.0068023,              0.0068023,              0.0068023
                    326,                0.70286,                0.38329,                0.86167,                0.97628,                 0.9359,                0.97758,                0.72051,                 1.0077,                0.43651,                0.96643,              0.0067924,              0.0067924,              0.0067924
                    327,                0.69355,                0.37597,                0.85622,                0.97759,                0.93956,                0.97924,                0.72149,                 1.0164,                0.42692,                0.97266,              0.0067825,              0.0067825,              0.0067825
                    328,                 0.6815,                0.36748,                0.85646,                0.97572,                0.94322,                0.97789,                0.71752,                 1.0241,                0.44787,                0.97594,              0.0067726,              0.0067726,              0.0067726
                    329,                0.69357,                0.38328,                0.86172,                0.97617,                 0.9359,                0.97599,                0.72457,                      1,                0.44134,                0.96809,              0.0067627,              0.0067627,              0.0067627
                    330,                0.69936,                0.38057,                0.86011,                0.98127,                 0.9359,                0.97801,                0.72445,                  1.003,                0.43566,                 0.9693,              0.0067528,              0.0067528,              0.0067528
                    331,                0.69069,                0.37576,                0.85816,                0.99219,                0.93017,                0.97608,                0.72143,                 1.0064,                0.43084,                  0.971,              0.0067429,              0.0067429,              0.0067429
                    332,                0.68484,                0.37844,                 0.8593,                0.98265,                0.93956,                0.98117,                0.72341,                 1.0009,                0.43271,                0.97572,               0.006733,               0.006733,               0.006733
                    333,                 0.6713,                0.37509,                0.85687,                0.97719,                0.94167,                  0.978,                0.72058,                  1.001,                0.43369,                0.97489,              0.0067231,              0.0067231,              0.0067231
                    334,                0.68329,                0.37713,                0.85712,                0.98456,                0.93453,                0.97628,                0.71877,                 1.0039,                0.43324,                0.97324,              0.0067132,              0.0067132,              0.0067132
                    335,                0.68445,                0.37902,                0.86176,                0.98034,                0.94689,                0.98064,                0.72609,                 1.0042,                0.43488,                0.97012,              0.0067033,              0.0067033,              0.0067033
                    336,                0.68732,                0.37646,                0.86058,                0.98172,                0.93773,                0.97481,                0.71675,                 1.0195,                0.43836,                0.97515,              0.0066934,              0.0066934,              0.0066934
                    337,                0.67909,                0.36922,                0.85356,                0.98448,                 0.9304,                0.97536,                0.71565,                 1.0318,                0.44293,                0.98274,              0.0066835,              0.0066835,              0.0066835
                    338,                0.67187,                0.36843,                0.85293,                0.98149,                0.93223,                0.98106,                0.71868,                 1.0296,                 0.4313,                0.97751,              0.0066736,              0.0066736,              0.0066736
                    339,                0.66636,                 0.3694,                0.85322,                0.96487,                0.93956,                0.97852,                0.71853,                 1.0282,                0.43678,                0.97742,              0.0066637,              0.0066637,              0.0066637
                    340,                0.67829,                0.37023,                0.85981,                0.97708,                0.93682,                0.97425,                0.71805,                 1.0179,                0.43815,                0.97731,              0.0066538,              0.0066538,              0.0066538
                    341,                0.66441,                0.36887,                0.85396,                0.97401,                0.94505,                0.97448,                 0.7211,                 1.0078,                 0.4381,                0.97539,              0.0066439,              0.0066439,              0.0066439
                    342,                0.68013,                0.36873,                0.85314,                0.96962,                0.93956,                 0.9715,                0.71523,                 1.0129,                0.43993,                0.97876,               0.006634,               0.006634,               0.006634
                    343,                0.66884,                0.37214,                0.85589,                0.96448,                0.94476,                0.97543,                0.71565,                 1.0215,                0.44726,                0.98289,              0.0066241,              0.0066241,              0.0066241
                    344,                0.68684,                0.37533,                0.85961,                0.97347,                0.93956,                0.97594,                0.71667,                 1.0135,                0.44298,                 0.9758,              0.0066142,              0.0066142,              0.0066142
                    345,                 0.6839,                0.36915,                0.85769,                0.96991,                0.94451,                 0.9813,                0.72328,                 1.0141,                0.43558,                0.97576,              0.0066043,              0.0066043,              0.0066043
                    346,                0.67743,                0.37711,                0.85201,                0.96721,                0.94139,                0.97463,                0.71346,                 1.0174,                0.43204,                 0.9744,              0.0065944,              0.0065944,              0.0065944
                    347,                0.66985,                0.37318,                0.85235,                0.96286,                0.94139,                0.97417,                0.70766,                 1.0189,                0.44146,                 0.9748,              0.0065845,              0.0065845,              0.0065845
                    348,                0.68151,                0.37578,                0.85848,                0.96925,                0.94322,                0.97626,                0.71417,                 1.0139,                0.43617,                0.96713,              0.0065746,              0.0065746,              0.0065746
                    349,                0.66234,                0.36461,                0.85745,                0.98147,                 0.9304,                0.98101,                0.72376,                 1.0106,                 0.4339,                0.96897,              0.0065647,              0.0065647,              0.0065647
                    350,                0.68116,                0.37417,                0.86039,                0.97164,                 0.9413,                0.97636,                0.71462,                 1.0139,                0.44331,                0.96827,              0.0065548,              0.0065548,              0.0065548
                    351,                 0.6713,                0.36915,                0.85853,                0.96395,                0.94139,                0.97513,                 0.7093,                 1.0294,                0.44856,                0.98112,              0.0065449,              0.0065449,              0.0065449
                    352,                0.67333,                 0.3687,                0.85346,                0.96964,                0.94322,                 0.9775,                0.71643,                 1.0086,                0.43844,                0.97128,               0.006535,               0.006535,               0.006535
