                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    298,                0.81781,                0.43914,                0.88998,                0.96414,                0.95238,                0.98437,                 0.7191,                0.99612,                0.44554,                0.95434,              0.0070696,              0.0070696,              0.0070696
                    299,                0.84247,                0.44792,                0.89256,                0.97538,                 0.9434,                0.98192,                0.71526,                 1.0106,                0.45273,                0.95938,              0.0070597,              0.0070597,              0.0070597
                    300,                0.82282,                 0.4435,                0.89354,                0.96131,                0.95552,                0.98377,                0.70955,                 1.0295,                0.44716,                0.96486,              0.0070498,              0.0070498,              0.0070498
                    301,                0.80818,                 0.4324,                0.88604,                0.95852,                0.95238,                0.98495,                0.71058,                  1.017,                0.44669,                0.96648,              0.0070399,              0.0070399,              0.0070399
                    302,                0.83109,                0.44083,                0.88855,                0.95404,                0.95044,                 0.9805,                0.71371,                 1.0067,                0.44608,                0.96136,                0.00703,                0.00703,                0.00703
                    303,                0.83008,                0.44413,                0.89109,                 0.9754,                0.94409,                0.98367,                0.72287,                 1.0074,                0.44558,                0.96324,              0.0070201,              0.0070201,              0.0070201
                    304,                0.83403,                0.44474,                0.89553,                0.98096,                0.94379,                0.98287,                0.72298,                 1.0017,                0.44248,                0.96059,              0.0070102,              0.0070102,              0.0070102
                    305,                0.82234,                0.44533,                0.88784,                0.96282,                0.94863,                0.98411,                0.71788,                 1.0021,                0.44094,                0.95866,              0.0070003,              0.0070003,              0.0070003
                    306,                0.82869,                0.44472,                0.89199,                0.95232,                0.95104,                0.98334,                 0.7141,                 1.0145,                0.44491,                0.96642,              0.0069904,              0.0069904,              0.0069904
                    307,                 0.8273,                0.44294,                0.89146,                0.96831,                0.95134,                0.98234,                0.71734,                 1.0194,                0.46079,                0.96506,              0.0069805,              0.0069805,              0.0069805
                    308,                 0.8289,                0.44503,                0.88822,                0.95723,                0.96337,                0.97983,                0.70534,                 1.0317,                 0.4641,                0.97299,              0.0069706,              0.0069706,              0.0069706
                    309,                0.82331,                0.44494,                0.88511,                0.95054,                0.95028,                 0.9818,                 0.7101,                 1.0355,                0.45957,                0.98119,              0.0069607,              0.0069607,              0.0069607
                    310,                0.82965,                0.44234,                   0.89,                0.95406,                0.95094,                0.98694,                0.71385,                 1.0337,                0.45378,                 0.9783,              0.0069508,              0.0069508,              0.0069508
                    311,                0.81211,                0.43409,                0.88875,                0.96504,                 0.9607,                0.98762,                0.72402,                 1.0041,                0.44076,                 0.9659,              0.0069409,              0.0069409,              0.0069409
                    312,                0.78994,                0.43026,                0.88599,                0.96084,                0.94362,                0.98568,                0.72878,                0.98122,                0.43172,                0.95368,               0.006931,               0.006931,               0.006931
                    313,                0.81936,                0.44021,                0.89271,                0.94739,                0.95644,                0.98233,                0.72437,                0.97993,                0.44216,                0.95405,              0.0069211,              0.0069211,              0.0069211
                    314,                0.81103,                0.43777,                0.88636,                0.97991,                0.95055,                0.98335,                 0.7174,                  1.007,                0.44562,                0.96334,              0.0069112,              0.0069112,              0.0069112
                    315,                0.81137,                0.43629,                0.88646,                0.97907,                0.94505,                0.98093,                0.70938,                 1.0048,                0.44159,                0.96606,              0.0069013,              0.0069013,              0.0069013
                    316,                0.80131,                 0.4367,                0.87689,                0.97926,                0.95138,                0.98518,                0.70973,                  1.017,                0.43822,                0.97262,              0.0068914,              0.0068914,              0.0068914
                    317,                0.80674,                0.43333,                0.88831,                 0.9703,                0.95749,                0.98318,                0.71713,                0.98992,                0.43307,                0.96304,              0.0068815,              0.0068815,              0.0068815
                    318,                0.81784,                 0.4399,                0.88809,                0.96994,                0.95971,                0.98508,                0.71453,                 1.0225,                0.44704,                0.96591,              0.0068716,              0.0068716,              0.0068716
                    319,                0.79047,                0.43075,                0.88161,                0.97186,                0.94897,                 0.9869,                0.72363,                0.99268,                0.43767,                0.95507,              0.0068617,              0.0068617,              0.0068617
                    320,                0.80749,                0.43867,                0.89129,                0.96907,                0.95055,                  0.988,                0.72047,                 1.0066,                 0.4381,                0.96266,              0.0068518,              0.0068518,              0.0068518
                    321,                 0.8214,                0.43881,                0.88292,                0.96526,                0.96682,                0.98785,                0.72597,                0.99571,                0.43464,                0.95839,              0.0068419,              0.0068419,              0.0068419
                    322,                0.80925,                0.43757,                0.88817,                0.97022,                0.95462,                0.98545,                0.70747,                 1.0593,                 0.4474,                 0.9784,               0.006832,               0.006832,               0.006832
                    323,                0.81508,                0.43867,                0.89955,                0.97954,                0.94322,                0.98327,                0.71962,                 1.0046,                0.43885,                0.96343,              0.0068221,              0.0068221,              0.0068221
                    324,                0.81115,                0.43629,                 0.8893,                0.97712,                0.93862,                0.98435,                 0.7174,                 0.9921,                0.44374,                0.95624,              0.0068122,              0.0068122,              0.0068122
                    325,                0.81175,                0.44403,                0.88753,                0.96641,                0.94862,                0.98616,                 0.7252,                0.99554,                0.44289,                0.95768,              0.0068023,              0.0068023,              0.0068023
                    326,                0.80784,                 0.4403,                0.88861,                0.95602,                0.95539,                0.98379,                0.72355,                0.99432,                0.44132,                0.95351,              0.0067924,              0.0067924,              0.0067924
                    327,                0.81776,                0.43804,                0.88692,                0.95809,                 0.9629,                0.98222,                0.71705,                 1.0165,                0.44397,                 0.9579,              0.0067825,              0.0067825,              0.0067825
                    328,                0.79685,                0.43471,                0.87977,                0.96861,                0.94689,                0.98066,                0.71626,                 1.0017,                0.44204,                0.95688,              0.0067726,              0.0067726,              0.0067726
                    329,                0.80773,                0.43613,                0.88681,                0.98085,                0.93831,                0.98563,                0.71921,                0.98266,                0.44129,                0.95067,              0.0067627,              0.0067627,              0.0067627
                    330,                0.81678,                0.43586,                0.88345,                0.95976,                0.96099,                 0.9861,                0.72402,                0.99631,                0.43816,                0.95722,              0.0067528,              0.0067528,              0.0067528
                    331,                0.80172,                0.43767,                0.88136,                0.97705,                0.93581,                0.98632,                0.71667,                 1.0147,                0.44144,                0.96343,              0.0067429,              0.0067429,              0.0067429
                    332,                0.80558,                0.43249,                0.88768,                0.96724,                0.95604,                0.98617,                 0.7086,                 1.0188,                  0.447,                0.96913,               0.006733,               0.006733,               0.006733
                    333,                0.78576,                0.42882,                0.88296,                0.97721,                0.94239,                0.98518,                0.72098,                 1.0024,                  0.441,                0.95888,              0.0067231,              0.0067231,              0.0067231
                    334,                0.81048,                0.43648,                0.88868,                 0.9605,                0.95788,                0.98754,                0.72393,                0.98994,                0.43722,                0.95391,              0.0067132,              0.0067132,              0.0067132
                    335,                0.80471,                0.43907,                0.88729,                0.97042,                0.95604,                0.98629,                0.72101,                0.99468,                0.44268,                0.95672,              0.0067033,              0.0067033,              0.0067033
                    336,                0.80659,                0.42722,                0.88754,                0.97631,                0.95055,                0.98432,                0.72015,                 1.0014,                0.43953,                0.95816,              0.0066934,              0.0066934,              0.0066934
                    337,                0.79719,                0.42622,                0.87759,                0.97047,                0.94689,                0.98434,                0.70883,                 1.0195,                0.44157,                0.97065,              0.0066835,              0.0066835,              0.0066835
                    338,                0.78143,                0.42099,                0.87799,                0.97561,                0.95055,                0.98256,                0.71893,                 1.0028,                0.44912,                0.96688,              0.0066736,              0.0066736,              0.0066736
                    339,                0.79023,                0.42945,                0.87961,                 0.9739,                0.95683,                0.98316,                0.72352,                0.99295,                0.44212,                0.96122,              0.0066637,              0.0066637,              0.0066637
                    340,                0.79041,                0.42209,                0.87911,                0.95458,                0.96223,                0.98312,                0.72124,                 1.0041,                0.43464,                0.95924,              0.0066538,              0.0066538,              0.0066538
                    341,                0.78212,                0.42642,                0.88084,                0.97326,                0.95788,                0.98363,                0.72532,                  1.009,                0.43681,                0.95849,              0.0066439,              0.0066439,              0.0066439
                    342,                0.80199,                0.42793,                0.87892,                0.97734,                0.94777,                0.98408,                0.71796,                 1.0314,                 0.4517,                0.97044,               0.006634,               0.006634,               0.006634
                    343,                0.79463,                0.43135,                0.88275,                0.95861,                0.95238,                0.98206,                0.71114,                 1.0294,                0.45341,                0.97126,              0.0066241,              0.0066241,              0.0066241
                    344,                 0.8095,                0.43237,                0.88947,                0.96602,                0.95421,                0.98457,                0.71432,                 1.0115,                0.44395,                0.96743,              0.0066142,              0.0066142,              0.0066142
                    345,                0.80604,                0.42938,                0.88621,                0.96137,                 0.9573,                 0.9839,                0.70874,                 1.0186,                0.44211,                0.97265,              0.0066043,              0.0066043,              0.0066043
                    346,                0.79049,                0.42883,                0.87708,                0.96969,                0.93742,                0.98055,                0.70492,                 1.0322,                0.45315,                0.97714,              0.0065944,              0.0065944,              0.0065944
                    347,                0.79105,                0.43077,                 0.8792,                0.95022,                0.94384,                0.98073,                 0.7049,                 1.0307,                 0.4499,                0.97607,              0.0065845,              0.0065845,              0.0065845
                    348,                0.80444,                0.43235,                0.88863,                0.97362,                0.94647,                0.98362,                0.72226,                 1.0066,                 0.4472,                0.96617,              0.0065746,              0.0065746,              0.0065746
                    349,                0.79434,                0.42683,                0.88702,                0.96987,                0.95421,                0.98486,                0.72477,                 1.0002,                0.43976,                0.96422,              0.0065647,              0.0065647,              0.0065647
                    350,                0.80298,                0.43044,                0.88786,                0.95143,                0.96703,                0.98617,                0.72188,                0.99531,                0.43386,                0.96194,              0.0065548,              0.0065548,              0.0065548
                    351,                0.79029,                0.42378,                0.88313,                0.96963,                0.94139,                0.98416,                0.71509,                0.99477,                 0.4323,                0.96035,              0.0065449,              0.0065449,              0.0065449
                    352,                0.79121,                0.42679,                0.88007,                0.97529,                0.93957,                0.98275,                0.72313,                0.99341,                0.43436,                0.95362,               0.006535,               0.006535,               0.006535
                    353,                0.79198,                0.42531,                 0.8863,                0.98048,                0.93773,                0.98409,                 0.7185,                 1.0078,                0.43461,                0.96025,              0.0065251,              0.0065251,              0.0065251
                    354,                0.80098,                0.43221,                 0.8797,                0.97236,                0.94872,                0.98338,                0.71738,                 1.0098,                0.43897,                0.96132,              0.0065152,              0.0065152,              0.0065152
                    355,                0.80187,                 0.4305,                0.89091,                0.97153,                0.94872,                0.98359,                 0.7246,                0.99768,                0.43718,                0.95716,              0.0065053,              0.0065053,              0.0065053
                    356,                0.79356,                0.42558,                0.88084,                0.96621,                0.96337,                0.98765,                0.72539,                0.99381,                0.42996,                 0.9595,              0.0064954,              0.0064954,              0.0064954
                    357,                0.79365,                0.41851,                0.87978,                0.97194,                0.95142,                0.98059,                0.72095,                0.99243,                0.43319,                0.95651,              0.0064855,              0.0064855,              0.0064855
                    358,                0.78479,                 0.4214,                0.88005,                0.96636,                0.95238,                0.98391,                0.72578,                0.99257,                0.43511,                0.95888,              0.0064756,              0.0064756,              0.0064756
                    359,                0.79372,                0.43189,                0.88771,                0.97566,                0.95434,                0.98494,                0.72915,                0.98322,                0.42835,                0.96075,              0.0064657,              0.0064657,              0.0064657
                    360,                0.80287,                 0.4273,                0.88289,                0.96017,                0.96337,                0.98492,                 0.7135,                 1.0237,                0.44389,                0.96846,              0.0064558,              0.0064558,              0.0064558
                    361,                0.79196,                0.43181,                0.89001,                 0.9739,                 0.9569,                0.98599,                0.71282,                 1.0291,                0.43998,                0.97225,              0.0064459,              0.0064459,              0.0064459
                    362,                0.77412,                0.41264,                0.87769,                 0.9679,                0.96703,                0.98585,                0.71102,                   1.03,                0.44202,                0.97457,               0.006436,               0.006436,               0.006436
                    363,                 0.7785,                0.42306,                0.87539,                0.96262,                0.95971,                0.98581,                0.71201,                 1.0127,                0.44152,                0.97007,              0.0064261,              0.0064261,              0.0064261
                    364,                0.78056,                0.41773,                0.87336,                0.96064,                0.95421,                0.98366,                0.71121,                 1.0109,                0.44345,                0.96466,              0.0064162,              0.0064162,              0.0064162
                    365,                0.78165,                0.42111,                0.87596,                0.96641,                0.94505,                0.98142,                 0.7059,                 1.0198,                 0.4415,                0.97051,              0.0064063,              0.0064063,              0.0064063
                    366,                0.77502,                0.42394,                0.88559,                0.96431,                0.95604,                0.98295,                0.71286,                 1.0037,                0.44175,                0.97012,              0.0063964,              0.0063964,              0.0063964
                    367,                 0.7916,                0.42446,                0.88413,                0.95885,                0.96337,                0.98524,                0.71486,                 1.0119,                0.43379,                0.97421,              0.0063865,              0.0063865,              0.0063865
                    368,                0.77118,                0.41705,                0.88138,                0.96765,                0.95238,                0.98165,                0.72189,                 1.0093,                0.43736,                 0.9706,              0.0063766,              0.0063766,              0.0063766
                    369,                0.79305,                0.42098,                0.87633,                0.96265,                0.94418,                0.97884,                0.71631,                0.99914,                 0.4364,                 0.9706,              0.0063667,              0.0063667,              0.0063667
                    370,                0.78256,                0.42107,                0.88468,                 0.9736,                0.94577,                0.98134,                0.72504,                0.98703,                0.42841,                0.96704,              0.0063568,              0.0063568,              0.0063568
                    371,                 0.7907,                0.42906,                0.88313,                0.96925,                0.95055,                0.98647,                0.73085,                0.97935,                0.42712,                0.95879,              0.0063469,              0.0063469,              0.0063469
                    372,                0.78978,                0.42715,                0.88175,                0.96662,                0.95453,                 0.9865,                0.73026,                0.98315,                0.42777,                0.95458,               0.006337,               0.006337,               0.006337
                    373,                0.76068,                0.41375,                 0.8764,                0.96403,                0.96154,                0.98402,                0.72938,                 1.0006,                0.43649,                0.95898,              0.0063271,              0.0063271,              0.0063271
                    374,                0.76425,                0.41362,                0.87987,                0.96589,                0.96337,                0.98539,                0.72331,                 1.0098,                0.43511,                0.96022,              0.0063172,              0.0063172,              0.0063172
                    375,                0.77751,                0.42153,                0.87497,                0.96335,                0.95971,                0.98286,                0.72246,                  1.003,                 0.4381,                0.96195,              0.0063073,              0.0063073,              0.0063073
                    376,                0.76682,                0.41638,                0.88234,                0.96478,                0.95321,                0.98424,                 0.7209,                0.99165,                 0.4368,                0.96187,              0.0062974,              0.0062974,              0.0062974
                    377,                0.76648,                0.41229,                0.87909,                0.96125,                0.95411,                0.98602,                0.72335,                0.99675,                0.43458,                0.96482,              0.0062875,              0.0062875,              0.0062875
                    378,                 0.7835,                0.41528,                 0.8781,                0.95928,                0.95238,                0.98514,                0.71768,                 1.0119,                0.43399,                0.96742,              0.0062776,              0.0062776,              0.0062776
                    379,                0.75691,                0.41113,                 0.8773,                 0.9597,                0.95971,                 0.9872,                0.72362,                 1.0031,                0.42947,                0.96268,              0.0062677,              0.0062677,              0.0062677
                    380,                0.77261,                0.42072,                0.88038,                0.96842,                0.95971,                0.98484,                0.72825,                0.99884,                0.42836,                0.95439,              0.0062578,              0.0062578,              0.0062578
                    381,                0.78179,                0.41884,                0.87909,                0.96513,                0.96306,                0.98567,                0.72523,                 1.0118,                0.43135,                0.95994,              0.0062479,              0.0062479,              0.0062479
                    382,                0.76787,                0.41486,                0.87326,                0.98179,                0.93956,                0.98684,                0.72584,                0.99578,                0.42978,                0.95403,               0.006238,               0.006238,               0.006238
                    383,                0.77266,                0.41428,                0.87793,                0.97031,                0.95775,                0.98653,                0.72469,                0.99521,                0.42817,                0.95513,              0.0062281,              0.0062281,              0.0062281
                    384,                0.77979,                0.42057,                0.87712,                0.97225,                0.96263,                0.98697,                0.71805,                 1.0024,                0.42962,                0.95579,              0.0062182,              0.0062182,              0.0062182
                    385,                0.77251,                0.41631,                0.87685,                0.97031,                0.95778,                0.98597,                0.72155,                 1.0033,                 0.4301,                 0.9594,              0.0062083,              0.0062083,              0.0062083
                    386,                0.75314,                 0.4067,                0.87121,                 0.9757,                0.95606,                0.98905,                 0.7257,                0.99695,                0.42917,                0.95544,              0.0061984,              0.0061984,              0.0061984
                    387,                0.77439,                0.41184,                0.87666,                 0.9758,                0.96024,                0.98971,                0.72468,                0.99593,                0.42486,                0.95755,              0.0061885,              0.0061885,              0.0061885
                    388,                0.77781,                0.41425,                0.87402,                 0.9705,                0.95604,                0.98772,                0.71974,                 1.0057,                0.43084,                0.96148,              0.0061786,              0.0061786,              0.0061786
                    389,                0.75631,                0.41141,                0.87801,                 0.9707,                0.95421,                0.98752,                 0.7271,                0.99619,                0.43595,                0.96253,              0.0061687,              0.0061687,              0.0061687
                    390,                0.75721,                0.41334,                0.88096,                0.96473,                0.95421,                0.98567,                0.72452,                 1.0013,                0.43885,                0.96227,              0.0061588,              0.0061588,              0.0061588
                    391,                0.76602,                0.40817,                0.87532,                0.97056,                0.94689,                0.98575,                0.71439,                 1.0209,                 0.4351,                0.96345,              0.0061489,              0.0061489,              0.0061489
                    392,                0.76132,                0.40582,                0.87732,                0.95624,                0.96052,                0.98495,                0.71646,                 1.0191,                0.43809,                0.96125,               0.006139,               0.006139,               0.006139
                    393,                0.77242,                 0.4219,                0.88314,                0.95471,                0.95788,                0.98683,                 0.7217,                0.99743,                0.42542,                0.95618,              0.0061291,              0.0061291,              0.0061291
                    394,                 0.7636,                0.41565,                0.87746,                0.95426,                0.96337,                0.98586,                0.72189,                0.99787,                0.42218,                0.95899,              0.0061192,              0.0061192,              0.0061192
                    395,                0.76285,                0.41148,                0.87121,                0.95332,                0.97253,                  0.986,                0.71987,                 0.9983,                 0.4245,                0.95744,              0.0061093,              0.0061093,              0.0061093
                    396,                0.76409,                0.41125,                0.88105,                0.96487,                0.95238,                0.98625,                0.72849,                0.98849,                0.42287,                0.95225,              0.0060994,              0.0060994,              0.0060994
                    397,                0.75271,                0.41069,                0.87533,                0.96077,                 0.9652,                0.98728,                0.72444,                 1.0041,                0.42546,                0.95964,              0.0060895,              0.0060895,              0.0060895
                    398,                0.74857,                0.41651,                0.87725,                0.95157,                0.96703,                0.98564,                0.71822,                 1.0216,                0.43271,                0.96828,              0.0060796,              0.0060796,              0.0060796
                    399,                0.77131,                0.42268,                0.88414,                0.94978,                0.96996,                0.98386,                0.71555,                 1.0042,                0.43076,                0.96343,              0.0060697,              0.0060697,              0.0060697
                    400,                0.78359,                0.42023,                0.87696,                 0.9616,                0.96302,                0.98689,                0.71985,                0.99223,                0.42757,                0.95836,              0.0060598,              0.0060598,              0.0060598
                    401,                 0.7633,                0.41056,                0.88399,                0.98096,                 0.9438,                0.98438,                0.72926,                 0.9785,                0.42349,                0.94952,              0.0060499,              0.0060499,              0.0060499
                    402,                 0.7465,                 0.4082,                0.87611,                0.97485,                0.93956,                0.98539,                0.72585,                0.98843,                0.42587,                0.95781,                0.00604,                0.00604,                0.00604
                    403,                0.75564,                0.40512,                0.87657,                0.96574,                0.95055,                 0.9841,                 0.7221,                0.99815,                0.43426,                0.96059,              0.0060301,              0.0060301,              0.0060301
                    404,                0.76403,                0.41184,                0.87947,                0.97556,                0.95032,                0.98432,                0.72279,                0.99549,                0.42608,                0.96199,              0.0060202,              0.0060202,              0.0060202
                    405,                 0.7645,                0.41354,                0.88077,                0.96198,                0.95604,                0.98194,                0.71478,                 1.0086,                0.42636,                0.96641,              0.0060103,              0.0060103,              0.0060103
                    406,                0.75607,                0.40314,                0.86842,                0.97565,                0.95408,                0.98528,                0.72009,                 1.0106,                0.42499,                0.96464,              0.0060004,              0.0060004,              0.0060004
                    407,                0.74906,                0.40069,                0.87687,                0.97211,                0.95055,                0.98447,                0.72355,                 1.0013,                0.42231,                0.96327,              0.0059905,              0.0059905,              0.0059905
                    408,                 0.7495,                0.40992,                0.87636,                0.98104,                0.94872,                0.98303,                0.72755,                 0.9863,                0.42038,                0.95825,              0.0059806,              0.0059806,              0.0059806
                    409,                0.74193,                 0.3966,                0.87093,                 0.9707,                0.94689,                0.98411,                0.72389,                0.99747,                0.42147,                0.96124,              0.0059707,              0.0059707,              0.0059707
                    410,                0.76369,                0.41143,                0.87354,                0.96833,                0.95971,                0.98645,                0.73124,                0.98084,                0.41657,                 0.9559,              0.0059608,              0.0059608,              0.0059608
                    411,                 0.7639,                0.40531,                0.87609,                0.96762,                0.96337,                0.98439,                0.73017,                0.98348,                0.42081,                 0.9592,              0.0059509,              0.0059509,              0.0059509
                    412,                0.77231,                0.41175,                0.88035,                0.96433,                0.95788,                0.98181,                0.72608,                  1.001,                0.43134,                0.96374,               0.005941,               0.005941,               0.005941
                    413,                0.76755,                0.41246,                0.87302,                0.97382,                0.95394,                0.98161,                 0.7245,                 0.9963,                0.43306,                0.96291,              0.0059311,              0.0059311,              0.0059311
                    414,                0.76213,                0.41471,                0.87088,                0.96682,                0.96076,                0.98431,                0.72576,                0.99251,                0.42764,                0.96005,              0.0059212,              0.0059212,              0.0059212
                    415,                0.74581,                0.40603,                0.87061,                0.97532,                0.95055,                0.98548,                0.72735,                0.99746,                0.42275,                 0.9628,              0.0059113,              0.0059113,              0.0059113
                    416,                0.77852,                0.41018,                0.87851,                0.97125,                0.95421,                0.98379,                0.72541,                 1.0108,                0.42527,                0.96451,              0.0059014,              0.0059014,              0.0059014
                    417,                 0.7489,                0.40584,                0.87315,                0.95979,                0.95421,                0.98171,                0.72251,                 1.0072,                 0.4273,                0.96304,              0.0058915,              0.0058915,              0.0058915
                    418,                0.76593,                0.41155,                0.87639,                0.96321,                0.96703,                0.98495,                0.72477,                0.99935,                0.42939,                0.96325,              0.0058816,              0.0058816,              0.0058816
                    419,                0.75123,                0.40317,                0.87367,                 0.9652,                 0.9653,                0.98755,                0.72933,                0.98439,                0.41849,                0.95928,              0.0058717,              0.0058717,              0.0058717
                    420,                0.75343,                0.40735,                0.87545,                 0.9626,                0.95971,                0.98811,                0.72995,                0.97986,                0.41734,                0.96018,              0.0058618,              0.0058618,              0.0058618
                    421,                 0.7527,                0.40303,                 0.8754,                0.94942,                 0.9626,                0.98565,                0.72686,                0.99115,                0.42285,                0.96724,              0.0058519,              0.0058519,              0.0058519
                    422,                0.75311,                0.41003,                0.87518,                0.97767,                0.95238,                0.98629,                0.72203,                0.99592,                0.43055,                0.96969,               0.005842,               0.005842,               0.005842
                    423,                0.75832,                0.40941,                0.88018,                0.97197,                0.95251,                0.98705,                0.72688,                0.98775,                0.42896,                0.96622,              0.0058321,              0.0058321,              0.0058321
                    424,                0.74937,                0.40111,                0.87223,                0.97298,                0.95604,                0.98533,                0.73184,                0.97646,                 0.4262,                0.95936,              0.0058222,              0.0058222,              0.0058222
                    425,                0.73149,                0.40426,                0.86911,                0.96117,                0.96154,                0.98485,                0.73263,                0.97963,                0.42237,                0.95811,              0.0058123,              0.0058123,              0.0058123
                    426,                0.76044,                0.41137,                0.87429,                0.97356,                0.94404,                0.98317,                 0.7313,                0.98063,                0.42484,                0.95984,              0.0058024,              0.0058024,              0.0058024
                    427,                0.75339,                0.40946,                0.87241,                0.97578,                0.95918,                0.98604,                0.72621,                0.98798,                0.42239,                0.96266,              0.0057925,              0.0057925,              0.0057925
                    428,                0.74519,                0.40698,                0.87789,                0.97585,                0.96205,                0.98591,                0.72874,                0.98577,                0.41974,                0.96189,              0.0057826,              0.0057826,              0.0057826
                    429,                0.73915,                0.40555,                0.87601,                0.97805,                0.95971,                0.98712,                0.73068,                0.97879,                0.41516,                 0.9558,              0.0057727,              0.0057727,              0.0057727
                    430,                0.73404,                0.39823,                0.87346,                0.98122,                0.95667,                0.98851,                0.72795,                0.99175,                0.42513,                0.96079,              0.0057628,              0.0057628,              0.0057628
                    431,                0.73655,                0.40057,                0.86938,                0.97414,                0.96154,                0.98773,                0.72408,                 1.0019,                0.42131,                0.96486,              0.0057529,              0.0057529,              0.0057529
